trialtype,setsize,time1,click1x,click1y,time2,click2x,click2y,id,platform,posx1,posy1,posxmin1,posxmax1,posymin1,posymax1,posx2,posy2,posxmin2,posxmax2,posymin2,posymax2
both,16,1.948512434959412,67,-212,1.016112923622131,-68,253,4,android,80,-201,5,155,-276,-126,-70,249,-145,5,174,324
both,16,3.282477855682373,-67,-229,0.4327540695667267,-18,-369,4,android,-52,-247,-127,23,-322,-172,98,203,23,173,128,278
both,16,1.28223180770874,281,245,2.0495445728302,5,-408,4,android,-205,-204,-280,-130,-279,-129,245,246,170,320,171,321
both,16,0.8988928198814392,305,-45,1.599332451820374,30,-309,4,android,247,-69,172,322,-144,6,-203,81,-278,-128,6,156
both,16,8.048961639404297,80,-44,0.6994295716285706,-19,-401,4,android,66,-72,-9,141,-147,3,-84,78,-159,-9,3,153
both,16,1.765725016593933,-79,-47,2.666033029556274,-7,-349,4,android,-80,-58,-155,-5,-133,17,70,92,-5,145,17,167
both,16,0.8157073259353638,178,62,1.63263738155365,-18,-414,4,android,-245,-92,-320,-170,-167,-17,205,58,130,280,-17,133
both,16,0.8989952206611633,212,69,0.632790744304657,29,-396,4,android,209,81,134,284,6,156,-241,-69,-316,-166,-144,6
both,16,1.048934102058411,61,67,1.616087913513184,-75,-62,4,android,83,90,8,158,15,165,-67,-60,-142,8,-135,15
both,16,2.282538890838623,-214,240,0.7493734359741211,206,-201,4,android,221,-232,146,296,-307,-157,-229,218,-304,-154,143,293
both,16,0.8491878509521484,-107,241,0.5660987496376038,54,-213,4,android,64,-227,-11,139,-302,-152,-86,223,-161,-11,148,298
both,16,1.165911912918091,117,233,1.082504868507385,9,-397,4,android,-52,-227,-127,23,-302,-152,98,223,23,173,148,298
both,16,1.699232697486877,275,210,1.082790970802307,-156,-214,4,android,-217,-246,-292,-142,-321,-171,233,204,158,308,129,279
both,16,1.59904932975769,178,-113,0.5660393238067627,11,-331,4,android,205,-98,130,280,-173,-23,-245,52,-320,-170,-23,127
both,16,1.164937376976013,71,-124,1.066187977790833,5,-356,4,android,52,-92,-23,127,-167,-17,-98,58,-173,-23,-17,133
both,16,1.081261515617371,81,65,0.7330898642539978,-121,-48,4,android,-79,-76,-154,-4,-151,-1,71,74,-4,146,-1,149
both,16,1.949426293373108,-225,-93,1.532754778862,22,-391,4,android,-226,-86,-301,-151,-161,-11,224,64,149,299,-11,139
both,16,1.082236289978027,-241,-105,0.7661024928092957,243,61,4,android,235,58,160,310,-17,133,-215,-92,-290,-140,-167,-17
both,16,1.065735936164856,-82,-48,0.8994963765144348,128,59,4,android,88,78,13,163,3,153,-62,-72,-137,13,-147,3
both,16,0.8325865268707275,-36,41,0.6492981910705566,-28,-389,4,android,-68,54,-143,7,-21,129,82,-96,7,157,-171,-21
both,16,2.315574407577515,-213,45,0.749591588973999,224,-101,4,android,-204,66,-279,-129,-9,141,246,-84,171,321,-159,-9
both,16,1.149075627326965,258,230,0.8829948902130127,-243,-195,4,android,243,235,168,318,160,310,-207,-215,-282,-132,-290,-140
both,16,1.282265901565552,74,243,0.6493965983390808,-51,-214,4,android,92,232,17,167,157,307,-58,-218,-133,17,-293,-143
both,16,3.065755128860474,133,-227,0.4830151200294495,17,-384,4,android,-56,239,-131,19,164,314,94,-211,19,169,-286,-136
both,16,0.9989305138587952,-187,207,0.6825423836708069,254,-277,4,android,-220,216,-295,-145,141,291,230,-234,155,305,-309,-159
both,16,2.33251166343689,111,-183,1.082822799682617,-58,289,4,android,-51,247,-126,24,172,322,99,-203,24,174,-278,-128
both,16,1.149060845375061,120,206,1.532924890518188,-68,-229,4,android,96,224,21,171,149,299,-54,-226,-129,21,-301,-151
both,16,1.348862051963806,226,241,1.616246342658997,-240,-218,4,android,222,236,147,297,161,311,-228,-214,-303,-153,-289,-139
both,16,1.415494799613953,221,-130,0.9328227639198303,-42,-390,4,android,-245,58,-320,-170,-17,133,205,-92,130,280,-167,-17
both,16,1.432222962379456,-80,59,0.7826645374298096,68,-377,4,android,-80,83,-155,-5,8,158,70,-67,-5,145,-142,8
both,16,1.015788674354553,59,75,2.14955472946167,5,-370,4,android,66,61,-9,141,-14,136,-84,-89,-159,-9,-164,-14
both,16,1.165492296218872,220,40,3.432895421981812,-224,-105,4,android,216,61,141,291,-14,136,-234,-89,-309,-159,-164,-14
both,16,1.748990893363953,149,62,0.6994002461433411,-292,-51,4,android,-250,-53,-325,-175,-128,22,200,97,125,275,22,172
both,16,1.582567572593689,-61,-73,0.6826433539390564,-16,-362,4,android,-72,-86,-147,3,-161,-11,78,64,3,153,-11,139
tray,8,0.9046387076377869,-255,190,0.361394852399826,150,-369,5,ios,-238,202,-313,-163,127,277,450,-350,350,550,-425,-275
tray,8,1.135267376899719,-50,216,0.3851824104785919,109,-436,5,ios,-63,226,-138,12,151,301,450,-350,350,550,-425,-275
tray,8,1.279146671295166,84,210,0.4190795719623566,22,-376,5,ios,66,217,-9,141,142,292,450,-350,350,550,-425,-275
tray,8,1.220797896385193,211,217,0.466297835111618,55,-295,5,ios,203,218,128,278,143,293,450,-350,350,550,-425,-275
tray,8,0.7598901391029358,-278,76,0.3301381766796112,-44,-311,5,ios,-243,59,-318,-168,-16,134,450,-350,350,550,-425,-275
tray,8,1.299057722091675,-30,89,0.5584712624549866,8,-414,5,ios,-60,90,-135,15,15,165,450,-350,350,550,-425,-275
tray,8,1.230000615119934,50,67,0.7178481817245483,61,-405,5,ios,73,66,-2,148,-9,141,450,-350,350,550,-425,-275
tray,8,1.118579864501953,226,63,0.3125166296958923,40,-360,5,ios,213,52,138,288,-23,127,450,-350,350,550,-425,-275
tray,8,1.931087255477905,-210,-90,0.656537652015686,-30,-409,5,ios,-229,-93,-304,-154,-168,-18,450,-350,350,550,-425,-275
tray,8,0.7527959942817688,-70,-74,0.2592165172100067,19,-275,5,ios,-84,-79,-159,-9,-154,-4,450,-350,350,550,-425,-275
tray,8,0.9170463681221008,81,-35,0.3777183890342712,30,-318,5,ios,93,-53,18,168,-128,22,450,-350,350,550,-425,-275
tray,8,1.646016478538513,272,-83,0.3123767077922821,154,-294,5,ios,220,-67,145,295,-142,8,450,-350,350,550,-425,-275
tray,8,1.202372789382935,-207,-246,0.3266194760799408,-56,-348,5,ios,-201,-234,-276,-126,-309,-159,450,-350,350,550,-425,-275
tray,8,2.073469161987305,-84,-227,0.3134796917438507,-42,-363,5,ios,-96,-226,-171,-21,-301,-151,450,-350,350,550,-425,-275
tray,8,1.571165919303894,72,-228,0.4225616753101349,26,-385,5,ios,88,-218,13,163,-293,-143,450,-350,350,550,-425,-275
tray,8,1.35492467880249,278,-222,0.3469235599040985,58,-369,5,ios,247,-220,172,322,-295,-145,450,-350,350,550,-425,-275
tray,8,1.731394052505493,90,-233,0.3841184079647064,29,-442,5,ios,89,-233,14,164,-308,-158,450,-350,350,550,-425,-275
tray,8,0.9773842096328735,-72,-218,0.2954264283180237,-30,-420,5,ios,-73,-223,-148,2,-298,-148,450,-350,350,550,-425,-275
tray,8,2.27620267868042,-255,-189,0.2947165071964264,-82,-353,5,ios,-247,-201,-322,-172,-276,-126,450,-350,350,550,-425,-275
tray,8,1.275931477546692,257,-84,0.4950467944145203,-119,-397,5,ios,242,-90,167,317,-165,-15,450,-350,350,550,-425,-275
tray,8,1.837461948394775,71,-109,0.2757405340671539,59,-287,5,ios,84,-95,9,159,-170,-20,450,-350,350,550,-425,-275
tray,8,0.7330474853515625,-32,-102,0.357052356004715,67,-429,5,ios,-54,-92,-129,21,-167,-17,450,-350,350,550,-425,-275
tray,8,0.8737990856170654,-251,-90,0.3849768042564392,-9,-445,5,ios,-214,-81,-289,-139,-156,-6,450,-350,350,550,-425,-275
tray,8,0.9338293671607971,228,64,0.5271382331848145,-18,-377,5,ios,234,84,159,309,9,159,450,-350,350,550,-425,-275
tray,8,0.9490085244178772,96,112,1.497880578041077,-13,-394,5,ios,88,91,13,163,16,166,450,-350,350,550,-425,-275
tray,8,1.291893362998962,224,-211,0.3093520402908325,72,-340,5,ios,212,-201,137,287,-276,-126,450,-350,350,550,-425,-275
tray,8,0.7921629548072815,56,-238,0.2978143990039825,21,-408,5,ios,59,-237,-16,134,-312,-162,450,-350,350,550,-425,-275
tray,8,1.215587139129639,-67,-221,0.2801744043827057,-18,-304,5,ios,-90,-234,-165,-15,-309,-159,450,-350,350,550,-425,-275
tray,8,1.999210000038147,-221,-223,0.3825781941413879,-87,-400,5,ios,-226,-232,-301,-151,-307,-157,450,-350,350,550,-425,-275
tray,8,0.7599862813949585,200,-77,0.3715397119522095,13,-384,5,ios,214,-64,139,289,-139,11,450,-350,350,550,-425,-275
tray,8,0.690531313419342,74,-53,0.7003364562988281,-33,-392,5,ios,82,-71,7,157,-146,4,450,-350,350,550,-425,-275
tray,8,0.698549211025238,-79,-72,0.3102808892726898,23,-372,5,ios,-58,-82,-133,17,-157,-7,450,-350,350,550,-425,-275
tray,8,1.148844122886658,-201,-58,0.748124361038208,-8,-370,5,ios,-205,-50,-280,-130,-125,25,450,-350,350,550,-425,-275
tray,8,1.252130508422852,232,49,0.3249485492706299,107,-324,5,ios,248,57,173,323,-18,132,450,-350,350,550,-425,-275
tray,8,0.7674855589866638,85,85,0.4344075322151184,5,-398,5,ios,81,91,6,156,16,166,450,-350,350,550,-425,-275
tray,8,1.329126238822937,-57,49,0.3588217794895172,-32,-343,5,ios,-58,55,-133,17,-20,130,450,-350,350,550,-425,-275
tray,8,0.8067933320999146,67,125,1.6965252161026,-234,73,5,ios,-231,97,-306,-156,22,172,450,-350,350,550,-425,-275
tray,8,0.9002500176429749,213,257,0.2988291382789612,263,-454,5,ios,205,248,130,280,173,323,450,-350,350,550,-425,-275
tray,8,1.453741669654846,73,218,0.9309627413749695,10,-389,5,ios,69,209,-6,144,134,284,450,-350,350,550,-425,-275
tray,8,1.204388856887817,-55,208,0.4188202619552612,80,-436,5,ios,-63,218,-138,12,143,293,450,-350,350,550,-425,-275
tray,8,1.561773777008057,-195,209,0.5775516033172607,1,-394,5,ios,-201,218,-276,-126,143,293,450,-350,350,550,-425,-275
tray,8,1.68279767036438,-89,268,0.7470558881759644,-27,-407,5,ios,-57,250,-132,18,175,325,450,-350,350,550,-425,-275
tray,8,0.9950119256973267,48,263,0.3478438556194305,9,-284,5,ios,73,247,-2,148,172,322,450,-350,350,550,-425,-275
tray,8,1.495031118392944,212,228,0.5921798944473267,-52,-423,5,ios,207,224,132,282,149,299,450,-350,350,550,-425,-275
tray,8,0.8932082056999207,-239,104,0.373746395111084,24,-433,5,ios,-243,98,-318,-168,23,173,450,-350,350,550,-425,-275
tray,8,1.743666887283325,-80,100,0.3446601033210754,72,-355,5,ios,-91,94,-166,-16,19,169,450,-350,350,550,-425,-275
tray,8,1.236114263534546,104,81,0.7928451299667358,-31,-392,5,ios,68,92,-7,143,17,167,450,-350,350,550,-425,-275
tray,8,0.968366265296936,191,79,0.4325163066387177,185,-302,5,ios,216,90,141,291,15,165,450,-350,350,550,-425,-275
tray,8,0.7954616546630859,-191,-84,0.6555044651031494,22,-398,5,ios,-227,-86,-302,-152,-161,-11,450,-350,350,550,-425,-275
tray,8,0.8859292268753052,-45,-69,0.6679322719573975,33,-490,5,ios,-50,-75,-125,25,-150,0,450,-350,350,550,-425,-275
dots,8,0.7671017050743103,-196,232,0.3070772886276245,-15,-365,5,ios,-213,213,-288,-138,138,288,450,-350,350,550,-425,-275
dots,8,1.297906398773193,-52,214,0.4172557294368744,108,-326,5,ios,-77,205,-152,-2,130,280,450,-350,350,550,-425,-275
dots,8,0.8827071785926819,76,223,0.9084259867668152,23,-331,5,ios,91,224,16,166,149,299,450,-350,350,550,-425,-275
dots,8,0.9647312760353088,211,182,1.388603210449219,-17,-391,5,ios,224,221,149,299,146,296,450,-350,350,550,-425,-275
dots,8,0.7496337890625,-220,68,0.3268893957138062,-34,-458,5,ios,-250,56,-325,-175,-19,131,450,-350,350,550,-425,-275
dots,8,1.261173129081726,-98,89,0.7040518522262573,33,-394,5,ios,-74,85,-149,1,10,160,450,-350,350,550,-425,-275
dots,8,0.8757576942443848,94,12,0.5450331568717957,65,-387,5,ios,90,51,15,165,-24,126,450,-350,350,550,-425,-275
dots,8,1.028483510017395,212,78,0.347762793302536,-7,-422,5,ios,205,78,130,280,3,153,450,-350,350,550,-425,-275
dots,8,1.216508746147156,-213,-63,0.6324671506881714,24,-415,5,ios,-230,-75,-305,-155,-150,0,450,-350,350,550,-425,-275
dots,8,1.076337337493896,-98,-106,0.2467531114816666,-21,-316,5,ios,-95,-92,-170,-20,-167,-17,450,-350,350,550,-425,-275
dots,8,0.9022120833396912,73,-71,0.9852861166000366,-28,-343,5,ios,73,-74,-2,148,-149,1,450,-350,350,550,-425,-275
dots,8,1.170739412307739,269,-109,0.2747572958469391,114,-276,5,ios,239,-91,164,314,-166,-16,450,-350,350,550,-425,-275
dots,8,1.119652390480042,-209,-246,0.52860426902771,-30,-355,5,ios,-239,-237,-314,-164,-312,-162,450,-350,350,550,-425,-275
dots,8,1.466068625450134,-80,-238,0.6867249011993408,17,-463,5,ios,-86,-247,-161,-11,-322,-172,450,-350,350,550,-425,-275
dots,8,1.133119940757751,77,-197,0.3788939118385315,92,-423,5,ios,74,-201,-1,149,-276,-126,450,-350,350,550,-425,-275
dots,8,1.104220747947693,228,-244,0.2994042336940765,133,-333,5,ios,246,-215,171,321,-290,-140,450,-350,350,550,-425,-275
dots,8,1.956053137779236,72,-220,0.7011260390281677,30,-381,5,ios,69,-210,-6,144,-285,-135,450,-350,350,550,-425,-275
dots,8,0.9502996802330017,-76,-253,0.2936029136180878,-17,-319,5,ios,-69,-233,-144,6,-308,-158,450,-350,350,550,-425,-275
dots,8,2.013175249099731,-228,-193,0.5779894590377808,26,-367,5,ios,-239,-210,-314,-164,-285,-135,450,-350,350,550,-425,-275
dots,8,1.027087926864624,195,-61,0.3880110383033752,-54,-459,5,ios,240,-53,165,315,-128,22,450,-350,350,550,-425,-275
dots,8,2.075730800628662,111,-79,0.378040999174118,43,-384,5,ios,77,-68,2,152,-143,7,450,-350,350,550,-425,-275
dots,8,2.71195387840271,-68,-63,0.2799089252948761,30,-371,5,ios,-80,-65,-155,-5,-140,10,450,-350,350,550,-425,-275
dots,8,1.218469381332397,-231,-49,0.4518918991088867,-24,-401,5,ios,-204,-66,-279,-129,-141,9,450,-350,350,550,-425,-275
dots,8,0.900243878364563,249,72,1.279476523399353,210,53,5,ios,245,64,170,320,-11,139,450,-350,350,550,-425,-275
dots,8,0.796339213848114,28,85,0.604498565196991,-44,-419,5,ios,53,73,-22,128,-2,148,450,-350,350,550,-425,-275
dots,8,1.338022589683533,286,-256,0.4215948283672333,-57,-417,5,ios,243,-241,168,318,-316,-166,450,-350,350,550,-425,-275
dots,8,1.495204567909241,70,-226,0.5162492990493774,-2,-403,5,ios,63,-236,-12,138,-311,-161,450,-350,350,550,-425,-275
dots,8,1.368977189064026,-90,-267,0.3864191770553589,15,-399,5,ios,-81,-243,-156,-6,-318,-168,450,-350,350,550,-425,-275
dots,8,2.005718469619751,-236,-252,0.2967990040779114,24,-377,5,ios,-245,-228,-320,-170,-303,-153,450,-350,350,550,-425,-275
dots,8,1.137491941452026,271,-58,0.5049617290496826,11,-389,5,ios,240,-62,165,315,-137,13,450,-350,350,550,-425,-275
dots,8,0.9541289806365967,101,-53,0.3584817051887512,40,-403,5,ios,88,-52,13,163,-127,23,450,-350,350,550,-425,-275
dots,8,0.8844708204269409,-57,-48,0.7200739979743958,28,-347,5,ios,-89,55,-164,-14,-20,130,450,-350,350,550,-425,-275
dots,8,0.8072510957717896,-201,-75,0.3768986761569977,-19,-446,5,ios,-216,-79,-291,-141,-154,-4,450,-350,350,550,-425,-275
dots,8,2.149433612823486,209,58,0.3137369751930237,53,-430,5,ios,215,54,140,290,-21,129,450,-350,350,550,-425,-275
dots,8,1.403834462165833,50,122,0.4006756246089935,88,-353,5,ios,74,94,-1,149,19,169,450,-350,350,550,-425,-275
dots,8,1.838440418243408,-84,81,0.4205034673213959,20,-355,5,ios,-77,78,-152,-2,3,153,450,-350,350,550,-425,-275
dots,8,1.210302352905273,-217,84,0.8571009039878845,-12,-389,5,ios,-216,66,-291,-141,-9,141,450,-350,350,550,-425,-275
dots,8,1.357215881347656,254,217,0.4776209592819214,53,-458,5,ios,230,242,155,305,167,317,450,-350,350,550,-425,-275
dots,8,1.171833515167236,69,245,0.3539626598358154,-15,-502,5,ios,58,241,-17,133,166,316,450,-350,350,550,-425,-275
dots,8,0.742704451084137,-60,214,0.3428249657154083,41,-408,5,ios,-89,232,-164,-14,157,307,450,-350,350,550,-425,-275
dots,8,0.8845399022102356,-224,202,0.8385095000267029,42,-425,5,ios,-238,203,-313,-163,128,278,450,-350,350,550,-425,-275
dots,8,0.77759552001953125,-69,281,0.7293300032615662,5,-354,5,ios,-94,249,-169,-19,174,324,450,-350,350,550,-425,-275
dots,8,1.202029943466187,78,247,0.4328498840332031,59,-411,5,ios,77,218,2,152,143,293,450,-350,350,550,-425,-275
dots,8,1.810414671897888,243,211,0.5276473164558411,53,-368,5,ios,226,213,151,301,138,288,450,-350,350,550,-425,-275
dots,8,0.6815855503082275,-202,100,0.5118575096130371,45,-432,5,ios,-204,85,-279,-129,10,160,450,-350,350,550,-425,-275
dots,8,1.117654085159302,-70,128,0.638893187046051,-37,-281,5,ios,-64,76,-139,11,1,151,450,-350,350,550,-425,-275
dots,8,0.774448037147522,53,66,0.295570433139801,10,-423,5,ios,51,69,-24,126,-6,144,450,-350,350,550,-425,-275
dots,8,0.9091221690177917,244,98,0.3681281208992004,77,-289,5,ios,250,97,175,325,22,172,450,-350,350,550,-425,-275
dots,8,0.851811408996582,-200,-60,0.516287624835968,93,-429,5,ios,-239,-55,-314,-164,-130,20,450,-350,350,550,-425,-275
dots,8,1.07829737663269,-93,-112,0.5109252333641052,-3,-353,5,ios,-73,-92,-148,2,-167,-17,450,-350,350,550,-425,-275
both,8,1.261976718902588,211,24,0.5464368462562561,-244,229,5,ios,221,60,146,296,-15,135,-229,210,-304,-154,135,285
both,8,0.6360871195793152,-83,195,0.3301272094249725,-60,-299,5,ios,74,61,-1,149,-14,136,-76,211,-151,-1,136,286
both,8,0.9625595211982727,10,249,0.3471172153949738,-85,-494,5,ios,-52,91,-127,23,16,166,98,241,23,173,166,316
both,8,1.009485602378845,86,-54,0.5140864253044128,274,268,5,ios,97,-73,22,172,-148,2,247,227,172,322,152,302
both,8,1.10527241230011,217,-54,0.4517194628715515,-205,108,5,ios,240,-55,165,315,-130,20,-210,95,-285,-135,20,170
both,8,1.201024055480957,-79,81,0.2926056385040283,-102,222,5,ios,-77,237,-152,-2,162,312,-77,87,-152,-2,12,162
both,8,0.7802568674087524,72,77,0.5416482090950012,-67,-234,5,ios,-77,-223,-152,-2,-298,-148,73,77,-2,148,2,152
both,8,0.8584020137786865,88,84,0.5797394514083862,184,89,5,ios,-78,-69,-153,-3,-144,6,222,81,147,297,6,156
both,8,1.544503211975098,240,-98,0.6826560497283936,-178,-115,5,ios,215,-94,140,290,-169,-19,-235,-94,-310,-160,-169,-19
both,8,0.9168913960456848,-65,81,0.3122918605804443,57,-336,5,ios,-58,80,-133,17,5,155,-58,-70,-133,17,-145,5
both,8,0.9336182475090027,60,-89,1.033160209655762,-217,-249,5,ios,-235,-238,-310,-160,-313,-163,65,-88,-10,140,-163,-13
both,8,0.8277871012687683,105,-78,0.3112018704414368,54,-393,5,ios,90,-78,15,165,-153,-3,240,-78,165,315,-153,-3
both,8,0.7617803812026978,-168,-59,0.6140727996826172,-175,-247,5,ios,-200,-65,-275,-125,-140,10,-200,-215,-275,-125,-290,-140
both,8,2.16602897644043,-58,-247,0.8278527855873108,250,31,5,ios,236,51,161,311,-24,126,-64,-249,-139,11,-324,-174
both,8,1.277716636657715,193,-94,0.4039226770401001,51,-251,5,ios,200,-97,125,275,-172,-22,50,-247,-25,125,-322,-172
both,8,0.8400986194610596,250,-241,0.5408852696418762,249,209,5,ios,250,211,175,325,136,286,250,-239,175,325,-314,-164
both,8,0.760810136795044,95,-217,0.2956480979919434,70,-348,5,ios,-57,83,-132,18,8,158,93,-217,18,168,-292,-142
both,8,0.6996319890022278,-72,-46,0.3839511275291443,-50,-189,5,ios,-83,-72,-158,-8,-147,3,-83,-222,-158,-8,-297,-147
both,8,1.520968794822693,-237,-192,0.4049928188323975,-51,-38,5,ios,-71,-56,-146,4,-131,19,-221,-206,-296,-146,-281,-131
both,8,0.8847599029541016,238,-65,0.744752049446106,218,94,5,ios,224,76,149,299,1,151,224,-74,149,299,-149,1
both,8,0.8081532716751099,69,-89,0.3588111698627472,47,-416,5,ios,74,61,-1,149,-14,136,74,-89,-1,149,-164,-14
both,8,0.7098302245140076,-39,-87,0.3311501443386078,-154,50,5,ios,-206,56,-281,-131,-19,131,-56,-94,-131,19,-169,-19
both,8,1.782245635986328,-87,-227,0.8542261123657227,-212,-45,5,ios,-69,-229,-144,6,-304,-154,-219,-79,-294,-144,-154,-4
both,8,1.797971725463867,271,67,0.2925272881984711,-36,227,5,ios,-87,225,-162,-12,150,300,213,75,138,288,0,150
both,8,1.445482969284058,67,111,0.4838283658027649,-253,212,5,ios,-225,241,-300,-150,166,316,75,91,0,150,16,166
both,8,0.8410100340843201,101,-111,0.432866632938385,259,-254,5,ios,100,-98,25,175,-173,-23,250,-248,175,325,-323,-173
both,8,0.7588425874710083,-108,-55,0.422648549079895,70,-217,5,ios,-95,-60,-170,-20,-135,15,55,-210,-20,130,-285,-135
both,8,1.149378180503845,-40,-251,0.779765248298645,244,127,5,ios,248,75,173,323,0,150,-52,-225,-127,23,-300,-150
both,8,1.729851722717285,265,-248,0.7014999985694885,-222,-234,5,ios,239,-230,164,314,-305,-155,-211,-230,-286,-136,-305,-155
both,8,0.7911728620529175,-205,-87,0.4963872134685516,256,-74,5,ios,-216,-90,-291,-141,-165,-15,234,-90,159,309,-165,-15
both,8,0.8307687044143677,62,-126,0.3573383390903473,38,-247,5,ios,50,-246,-25,125,-321,-171,50,-96,-25,125,-171,-21
