numphoneme,phoneme,duration,timef,f0,f0max,f0min,f1,f2,f3,intensity,intensitymax,id,rec,reduction,position,manner,place,voicing,palatalization,stress
5,ɫ,0.0808293847589563,1.0207609780221,90.2234612836885,93.1134554998399,87.8625440080509,395.79544150051,930.015337141882,2347.17140260525,67.280446781638,69.9017370797378,subj3,28-1,0,C,L,A,V,-,NA
6,ə,0.104800675885208,1.11357600834419,88.5622036732854,92.5183700447076,87.3063178619629,656.632445626519,1228.78175062429,2372.60992602806,59.9430326799033,65.482361500834,subj3,28-1,3,F,NA,NA,NA,NA,NA
1,n,0.151792095487791,0.451352579482959,105.444901360995,147.345969247451,98.6299906260237,234.862037968156,1324.22605918253,2714.66521903874,66.5492000227264,68.6258847821253,subj3,28-2,0,C,N,D,V,-,NA
2,ə,0.0720532098834452,0.563275232168577,125.299714460209,155.731471155518,92.3251636340512,333.623532786293,1854.32991942419,2837.46415509221,69.8317397364718,70.9397095686483,subj3,28-2,3,O,NA,NA,NA,NA,NA
3,tɕ,0.148909967092454,0.673756820656527,89.8966156258968,93.3434706536464,87.872633123161,2344.50846963397,2744.13093363099,3357.86553502681,68.3847449989072,71.5862548486836,subj3,28-2,0,C,NA,NA,NA,NA,NA
4,ɪ,0.0624461152323192,0.779434861818913,104.891634238549,112.638617231119,97.0719113974615,469.743103211283,1168.28199756775,2544.61145734546,75.8045561653917,76.415589740864,subj3,28-2,2,R,NA,NA,NA,NA,NA
5,ɫ,0.0883852707903594,0.854850554830253,97.4817232103912,111.976641766198,94.813914916904,442.540967686062,664.309303126827,2819.61799849592,72.9431231102372,77.2455589038093,subj3,28-2,0,C,L,A,V,-,NA
6,a,0.20655253499921,1.00231945772504,112.115743465478,127.594062281994,88.7837832606214,727.831958025429,1241.63153195548,2202.10782555988,76.33709336852,79.5888257391207,subj3,28-2,1,S,NA,NA,NA,NA,NA
1,p,0.0147601033344655,0.356906055432478,-1,-1,-1,765.121453897331,1780.3172995652,2531.37905863013,69.0624270895443,72.3257677099816,subj3,29-1,0,C,P,B,U,-,NA
2,a,0.273732456980393,0.501152335589908,97.6731981140758,102.796695212836,96.4952212628991,761.75226882073,1142.69450573074,2158.03298732447,76.3284206676932,77.697758354939,subj3,29-1,1,S,NA,NA,NA,NA,NA
3,r,0.122489523816857,0.699263325988533,95.720075280269,98.3366233178189,94.1263066635547,401.460389700479,1445.82549495142,2327.55660778575,68.4091777751128,72.7724413239239,subj3,29-1,0,C,R,A,V,-,NA
4,ə,0.0649827051234967,0.79299944045871,93.149277118875,96.1982337759111,89.6882684347572,455.948038466359,797.592809212886,2216.1502295257,67.7064558384693,68.8108029590768,subj3,29-1,3,T,NA,NA,NA,NA,NA
5,m,0.218809897034471,0.934895741537694,92.568481838008,101.803631185915,89.0828556571583,310.756876397001,1572.02712796755,2416.47912481496,59.641446720479,63.7827939681378,subj3,29-1,0,C,N,B,V,-,NA
1,p,0.00974935816423195,0.449350991120224,-1,-1,-1,820.267797840783,1071.21960464268,2420.18324594522,74.4592047384791,76.7819024402798,subj3,29-2,0,C,P,B,U,-,NA
2,ɐ,0.0979367342861487,0.503194037345414,96.877872756357,98.4223266085589,94.605044812548,702.487014201176,1201.04858648669,2085.62740100487,80.3910578716963,81.2857503775505,subj3,29-2,2,R,NA,NA,NA,NA,NA
3,r,0.140479388093707,0.622402098535342,97.5141980255275,119.99460851462,94.3203636877196,380.679728590665,1342.56709600971,2402.77816637026,71.0318998870132,78.3810451406672,subj3,29-2,0,C,R,A,V,-,NA
4,o,0.158129083320555,0.771706334242473,119.683528018339,129.263100301995,92.7048327573392,532.715242794728,736.433809445871,2194.89371204249,80.0594208727343,81.7886271109409,subj3,29-2,1,S,NA,NA,NA,NA,NA
5,m,0.10860286527888,0.90507230854219,90.0678577146428,93.6385064621351,85.9221191728959,310.563095145017,1189.4727052912,2445.08754915287,64.3736068552631,66.2674738704378,subj3,29-2,0,C,N,B,V,-,NA
1,i,0.224165082409839,0.48968591079128,203.181857445963,224.756984414239,140.373017739755,312.695100988928,2305.76253814414,3183.58504408852,72.6578433273953,74.5497349769742,subj3,3-1,1,S,NA,NA,NA,NA,NA
2,rʲ,0.100459166561446,0.651998035276923,280.148342940697,301.266993432305,152.217263661891,304.189279958991,2032.34152141278,2426.7819125977,73.4408911153713,75.8146286955622,subj3,3-1,0,C,R,A,V,J,NA
3,ə̝,0.0863450687800862,0.74540015294769,208.988616750219,279.820697611711,89.96259197151,284.089203020513,2272.65367224187,3230.2158795151,63.9535845397725,68.1664015509031,subj3,3-1,3,T,NA,NA,NA,NA,NA
4,s,0.215032430904253,0.896088902789859,-1,91.226312447066,91.125051439006,1984.64527817404,3289.67325494645,4433.82864760316,58.0564790772146,60.2035939277706,subj3,3-1,0,C,F,D,U,-,NA
1,ɪ,0.13340840758637,0.427268277635952,104.19009819488,108.694751555618,93.5653365348143,272.023959279533,2568.92440277194,3384.93115331879,72.4179980856979,75.4250832785139,subj3,3-2,2,I,NA,NA,NA,NA,NA
2,rʲ,0.0912794367696217,0.539612199813948,106.483461771982,138.069941640537,100.264526631683,335.473792959002,1871.85650488946,2713.11677741417,69.7099208210293,75.0758840910467,subj3,3-2,0,C,R,A,V,J,NA
3,i,0.12550922555823,0.648006530977874,146.506526925112,154.011590772315,131.341558377571,309.553988267255,2729.77766861102,3780.29101062316,67.7545864122927,75.6448219584061,subj3,3-2,1,S,NA,NA,NA,NA,NA
4,s,0.254529198684522,0.83802574309925,-1,133.505250577431,131.313569986824,1559.87735953404,2515.50688202896,3985.60575130884,62.4754599753536,64.155375681043,subj3,3-2,0,C,F,D,U,-,NA
1,pʲ,0.01335437023974,0.299291423643595,-1,-1,-1,365.83647186753,2053.44599170119,2686.28910950816,69.2093908025588,71.6824298548215,subj3,30-1,0,C,P,B,U,J,NA
2,e,0.203599004829978,0.407768111178454,87.9893469180568,104.906276423072,81.3677057736448,460.326096778391,2061.0679158674,2540.81935089144,70.0247990632121,75.3632663846182,subj3,30-1,1,S,NA,NA,NA,NA,NA
3,k,0.168131670145479,0.593633448666183,-1,-1,-1,791.307881438154,1511.03997459778,2855.05135626177,51.7937814748708,59.9141486327949,subj3,30-1,0,C,P,V,U,-,NA
4,ɫ,0.0714042123664407,0.713401389922142,84.1307683573005,85.6458038057836,82.7566806319604,418.488634315003,918.934351045228,2689.12438903524,58.53566993693,61.4580878219701,subj3,30-1,0,C,L,A,V,-,NA
5,ə,0.100008247244034,0.799107619727379,-1,-1,-1,540.67317606627,794.656170306732,2524.80478187406,59.2748439355693,60.6559415972641,subj3,30-1,3,F,NA,NA,NA,NA,NA
1,pʲ,0.0194300563551683,0.551897375327258,-1,-1,-1,386.603279283112,2052.90035203253,3206.62522717931,73.0842213346761,76.4188091239246,subj3,30-2,0,C,P,B,U,J,NA
2,ɪ,0.0518134836137821,0.587519145311733,109.107062654669,112.343812179594,106.483094464084,427.316705973382,2064.85117860351,2455.37985329566,77.400074258717,78.2802672149492,subj3,30-2,2,R,NA,NA,NA,NA,NA
3,k,0.149219599572011,0.68803568690463,112.937702321173,120.34107592988,107.116504141025,747.942851071255,1349.1699780795,3127.8150135229,57.2170712725236,68.3535766498883,subj3,30-2,0,C,P,V,U,-,NA
4,ɫ,0.0958400130445062,0.810565493212889,99.9012717119983,110.680827373215,98.5341774788464,388.272213631557,823.864558834888,2722.48446888506,73.1773744179317,75.7597131985718,subj3,30-2,0,C,L,A,V,-,NA
5,o,0.18269502486609,0.949833012168187,126.748047524372,132.645238282391,110.357852369663,478.342942961234,716.013852522176,2371.02151304286,80.5269631139533,82.0363603789933,subj3,30-2,1,S,NA,NA,NA,NA,NA
1,p,0.0179651422630343,0.360321783424969,-1,-1,-1,681.077035343199,1972.30835364976,3191.24866305422,72.9727395852354,76.8930735409608,subj3,31-1,0,C,P,B,U,-,NA
2,o,0.196645476122403,0.467627092617687,164.373970963818,174.290801355944,88.8182208041281,516.295601158901,2454.63728489084,3436.3218658496,79.4070009243131,81.6785822033981,subj3,31-1,1,S,NA,NA,NA,NA,NA
3,ʂ,0.18402132209973,0.657960491728754,-1,89.1031542164811,88.8444550506206,1603.75641189713,1978.48441425551,3276.59239612232,62.3181561009719,65.4506769407058,subj3,31-1,0,C,F,R,U,-,NA
4,ɫ,0.0602075038004394,0.780074904678838,-1,-1,-1,419.698918478783,705.235332983417,2822.43606782069,63.8051799978486,66.9922042816637,subj3,31-1,0,C,L,A,V,-,NA
5,ə,0.0907968000861463,0.855577056622131,-1,-1,-1,543.763480528369,1040.78960333987,2434.42558752355,58.5292713215388,63.5780025649507,subj3,31-1,3,F,NA,NA,NA,NA,NA
1,p,0.0103522033523401,0.511554349774684,119.071731959781,119.072667088889,119.03220637152,776.454071979086,1595.75670773753,2628.49719936029,76.4949364575608,78.4518075145678,subj3,31-2,0,C,P,B,U,-,NA
2,ɐ,0.0787542805652367,0.556107591733473,104.1838140825,120.99833025098,91.3746552276682,674.115542073456,1170.85609528306,2147.68681106913,78.350274451198,81.2875448568024,subj3,31-2,2,R,NA,NA,NA,NA,NA
3,ʂ,0.178169186577782,0.684569325304982,-1,91.587315609903,90.7485437598082,1589.85463234881,1960.89187200361,3170.58357990357,62.804113345517,66.4551552643963,subj3,31-2,0,C,F,R,U,-,NA
4,ɫ,0.113347487081025,0.830327662134385,101.3654934095,119.823518879818,96.6551701105558,541.055712508254,2269.65793636768,4051.6881156206,69.946256645416,72.4834843791484,subj3,31-2,0,C,L,A,V,-,NA
5,o,0.195464266185659,0.984733538767728,114.177344916825,126.771567788518,88.9031124745068,279.805875076372,873.608808087534,2564.9810556168,75.7856979303124,76.7282301696319,subj3,31-2,1,F,NA,NA,NA,NA,NA
1,u,0.266377053860576,0.442512614195736,177.719984489194,242.460042302465,93.8110548859509,390.481214794424,1300.89717554485,2816.59093773764,73.4577730098391,75.5042235837424,subj3,32-1,1,S,NA,NA,NA,NA,NA
2,ʐ,0.106190278260437,0.628796280256243,-1,93.8212499654561,92.3410800499616,1574.91080068461,3106.54192097562,3615.19678495893,62.6321799825919,68.4902251774581,subj3,32-1,0,C,F,R,V,-,NA
3,ə,0.0310800814420792,0.697431460107501,392.411639618805,397.51799933175,379.295518108645,398.878289774847,1705.54249524391,2656.95411080441,64.5942108811068,65.6922710320064,subj3,32-1,3,F,NA,NA,NA,NA,NA
1,ʊ,0.177122572215091,0.36244347040931,111.173347306926,113.08787424096,100.458836405487,190.436089402054,629.176809649801,2834.61323471644,71.3303691377027,71.9120893604044,subj3,32-2,2,I,NA,NA,NA,NA,NA
2,ʐ,0.0878436244561526,0.494926568744932,105.866005343728,108.697490083295,98.2404382585886,1165.77656280114,1600.07750317611,3079.31979228765,64.6703339116153,69.4179628202839,subj3,32-2,0,C,F,R,V,-,NA
3,e,0.236721455514957,0.657209108730487,133.199105613678,149.770946015605,93.988619023124,580.964199326227,1687.84328924745,2599.49784353511,76.6971050305019,78.9664202512695,subj3,32-2,1,S,NA,NA,NA,NA,NA
1,lʲ,0.188880641993533,0.284717703575326,94.9023119052813,104.399178219119,84.3735581818289,384.426379864801,1792.8261061343,2970.25969422968,71.4925038714427,74.4254594277143,subj3,33-1,0,C,L,A,V,J,NA
2,e,0.201215704327804,0.479765876735995,108.95420093543,113.232436931974,93.0740421104353,508.945361584113,2017.62622200376,2564.07170372658,74.0495099736601,76.544590759156,subj3,33-1,1,S,NA,NA,NA,NA,NA
3,s,0.166523341512666,0.66363539965623,-1,-1,-1,2082.86692136883,3320.12029430316,4372.10923332852,63.2795269975723,63.763815676113,subj3,33-1,0,C,F,D,U,-,NA
4,ə,0.0809488465686571,0.787371493696891,103.988460827014,122.9204538778,103.613620161841,545.26038793259,1343.66882357612,2318.52115984121,59.407802853936,63.8463408876605,subj3,33-1,3,F,NA,NA,NA,NA,NA
1,lʲ,0.123913240363224,0.546698916247124,100.738669129171,105.672718925432,93.2928299353492,407.613842859833,1794.63433226283,3739.67108599023,73.9413779685802,75.4044075536249,subj3,33-2,0,C,L,A,V,J,NA
2,ɪ,0.0862161110349684,0.65176359194622,103.070208453032,105.957739257307,96.656594316566,508.834911463031,1802.2764076737,2432.40728910394,74.5047025534134,75.0360291915386,subj3,33-2,2,R,NA,NA,NA,NA,NA
3,s,0.197513504041372,0.79362839948439,-1,101.641500484457,96.6917024030367,591.83748319528,1996.44066252933,3298.7768520593,66.1658096667382,69.6463804097149,subj3,33-2,0,C,F,D,U,-,NA
4,a,0.187699642571084,0.986234972790618,133.291810439167,137.269615642815,122.890505715214,788.493813961423,1488.0019056379,2337.65250523124,79.1863889588168,80.1850720031481,subj3,33-2,1,S,NA,NA,NA,NA,NA
1,p,0.0226185310944966,0.420354416649983,-1,-1,-1,755.586078443244,1025.13763662787,2361.1421864684,71.6350434770692,73.2957186774484,subj3,34-1,0,C,P,B,U,-,NA
2,ɐ,0.102654975320801,0.482991169857631,88.7135581281849,92.6591592171929,81.5653642855187,552.499817520525,1678.12938446879,2272.58668705167,64.5691563421522,73.1794912826979,subj3,34-1,2,R,NA,NA,NA,NA,NA
3,sʲ,0.163036761002406,0.615837038019235,-1,-1,-1,2155.2475993237,2415.31873486075,4029.82002520723,65.6153625484372,66.6720458694182,subj3,34-1,0,C,F,D,U,J,NA
4,tʲ,0.174387421578523,0.784549129309699,-1,98.5425800726186,95.4451357141031,723.21503346313,2254.42110943063,3503.91724303848,56.0545055472599,72.2614234932534,subj3,34-1,0,C,P,D,U,J,NA
5,e,0.247650776206186,0.995568228202053,106.432745288577,110.848241136556,86.9693315295847,407.080849769705,2059.39462806142,2359.99937621911,74.6079374460062,75.6954688676861,subj3,34-1,1,S,NA,NA,NA,NA,NA
6,lʲ,0.0877096499063577,1.16324844125833,-1,86.4642016820787,85.7026305637184,286.894722633779,1815.97953796243,2841.50093382895,59.4841241525374,63.1116480924916,subj3,34-1,0,C,L,A,V,J,NA
7,ə̝,0.0639764505199312,1.23909149147147,-1,102.295093324372,102.280223327609,327.419086934277,2215.3202011486,2679.79766062036,57.846850341144,59.8407034942935,subj3,34-1,3,F,NA,NA,NA,NA,NA
1,p,0.0194443943572044,0.378416192693233,-1,-1,-1,589.815427885195,1119.19123394591,2860.53366054863,71.8602048684205,75.0934650200407,subj3,34-2,0,C,P,B,U,-,NA
2,ə,0.0814751555961887,0.428875967669929,100.952274035768,102.970516960304,98.2754210005685,429.034422878575,1905.34986545211,2409.44138199046,75.6840771993025,76.4167111543528,subj3,34-2,3,O,NA,NA,NA,NA,NA
3,sʲ,0.152755240036675,0.545991165486361,-1,101.971031667321,101.866969869074,460.471907766429,2228.13176304171,3248.96988215388,67.760584801208,69.2968443845054,subj3,34-2,0,C,F,D,U,J,NA
4,tʲ,0.0941510284502776,0.669444299729837,-1,-1,-1,1843.55218785881,3239.19555899379,4400.90169170868,62.4310846432684,66.1027532502261,subj3,34-2,0,C,P,D,U,J,NA
5,ɪ,0.083583055869124,0.758311341889538,108.117430186907,117.771371880894,106.163378902608,287.670370058706,2104.1368901321,2812.92803715558,72.3868140050623,73.7306337811775,subj3,34-2,2,R,NA,NA,NA,NA,NA
6,lʲ,0.0749365328481801,0.83757113624819,110.369155918949,132.521917573269,105.372409372589,248.458404500222,1899.2298539288,3090.31112262117,71.120204459298,73.1205708897066,subj3,34-2,0,C,L,A,V,J,NA
7,i,0.158519588717304,0.954299197030932,157.606563460841,169.425317523483,91.1612008116313,275.670290481506,2374.67039373665,3049.78778527946,69.4659425995029,72.0390125842111,subj3,34-2,1,S,NA,NA,NA,NA,NA
1,mʲ,0.137998509864663,0.378772553874146,95.2299407309524,97.4162862015762,91.8942141819274,288.292903969378,1504.78029247849,2333.55763421405,67.0252879364145,69.9440883774303,subj3,35-1,0,C,N,B,V,J,NA
2,e,0.151875454990718,0.523709536301837,95.6560293229267,97.1406325170558,91.9245204774755,543.917641951164,2069.6267865054,2675.18754445071,71.1578187113545,72.0047240565845,subj3,35-1,1,S,NA,NA,NA,NA,NA
3,ɫ,0.123350623342715,0.661322575468554,90.7331863679015,92.1906622918327,89.9596731732065,423.259161413044,1702.25522730573,2646.34985862143,64.4690884067797,67.745947334854,subj3,35-1,0,C,L,A,V,-,NA
4,ə,0.0986804986741724,0.772338136476997,-1,-1,-1,656.435076135226,1269.98610209526,2429.84103036566,54.2795845633276,59.5072489941131,subj3,35-1,3,F,NA,NA,NA,NA,NA
1,mʲ,0.118132529806381,0.343588985144822,96.6856334076073,104.263220334652,90.1312248596432,269.02823155438,1649.54441286478,2342.30972343885,64.3617303163991,68.8544297283101,subj3,35-2,0,C,N,B,V,J,NA
2,ɪ,0.0782805920403731,0.441795546068199,95.9029620870426,97.2507308082141,93.8523270108139,535.921668430324,1868.26840764429,2476.40893397708,70.7315815218813,71.3141488093068,subj3,35-2,2,R,NA,NA,NA,NA,NA
3,ɫ,0.112439395839809,0.53715554000829,95.6810921996718,104.87714259662,93.3016494015141,413.568461045961,1421.02334729608,2410.45633829264,66.2855928940787,74.7583122897175,subj3,35-2,0,C,L,A,V,-,NA
4,a,0.13094208123117,0.65884627854378,113.746484265641,117.053602895155,98.8066865401571,748.140412171684,1271.97491254734,2230.9926662783,77.0742653517867,77.9226836574468,subj3,35-2,1,S,NA,NA,NA,NA,NA
1,x,0.137584070858838,0.376042632175008,-1,-1,-1,902.893320120927,1531.63605519019,3811.31956963185,50.4540545211335,67.8757557304427,subj3,4-1,0,C,F,V,U,-,NA
2,ɫ,0.150868050114174,0.520268692661514,87.9138303949662,95.4250318574382,83.9290269456377,456.788519279054,2326.27211998957,3864.63436401149,61.0049936354419,71.354754509813,subj3,4-1,0,C,L,A,V,-,NA
3,o,0.146123771808697,0.668764603622949,133.016633231115,155.404804364976,95.7188808453534,627.80211982468,2136.60454121866,3049.1569577744,79.2083736173922,81.0248475301328,subj3,4-1,1,S,NA,NA,NA,NA,NA
4,p,0.081601586854207,0.782627282954401,144.104762323099,149.692168928157,137.674130250254,470.830649508309,2165.34266561819,3370.78768306391,57.4083653693501,68.5729300057604,subj3,4-1,0,C,P,B,U,-,NA
5,ə,0.0654710406155848,0.856163596689297,-1,-1,-1,632.048957035183,934.712826427965,2275.29016789489,62.4778042194018,69.46908955357,subj3,4-1,3,T,NA,NA,NA,NA,NA
6,k,0.199259688830041,0.988528961412109,-1,-1,-1,1085.87687250834,1296.48179918559,3057.39480162448,48.1922266317758,52.0447786748662,subj3,4-1,0,C,P,V,U,-,NA
1,x,0.13104853574244,0.381084739740454,-1,-1,-1,853.986853613059,1235.43754456775,3802.799295058,49.3876510097317,68.9928087042724,subj3,4-2,0,C,F,V,U,-,NA
2,ɫ,0.138271683381787,0.515744849302568,93.9954859645703,100.859015383844,80.6978564833015,347.367645119076,786.776871870169,2771.71436872393,68.21188531312,71.0896152535885,subj3,4-2,0,C,L,A,V,-,NA
3,ɐ,0.0660402069883163,0.61790079448762,97.6981617659476,100.033067767386,96.4931757573445,561.542531723603,959.526813439557,2620.67203025722,69.039428036922,70.518837803167,subj3,4-2,2,R,NA,NA,NA,NA,NA
4,p,0.152717978660481,0.727279887312019,-1,98.0996761520254,96.0466123871704,650.292610493905,1757.5307157015,3234.21124813164,47.5708890925499,74.9979307111257,subj3,4-2,0,C,P,B,U,-,NA
5,o,0.166132395704983,0.886705074494751,151.767026957006,158.302693207985,136.474051651268,469.892610995646,565.731695830934,2661.73321140224,77.6079627716153,82.6257982219226,subj3,4-2,1,S,NA,NA,NA,NA,NA
6,k,0.297180931447423,1.11836173807095,-1,-1,-1,1035.88130809088,1359.47043592554,2880.07965374177,51.5087788057295,57.0496284130461,subj3,4-2,0,C,P,V,U,-,NA
1,d,0.164802481316864,0.445881701099303,97.1094493536096,113.823211753746,86.0513026335303,228.188809782178,1117.03494754456,2902.91426911316,61.7363529855025,67.1967148952678,subj3,5-1,0,C,P,D,V,-,NA
2,u,0.173222231579968,0.614894057547719,149.939101242879,164.829228909342,112.286627999368,406.278828307399,2279.01401005384,3583.65307168253,74.5136840485745,77.5972466328437,subj3,5-1,1,S,NA,NA,NA,NA,NA
3,xʲ,0.150260691579348,0.776635519127377,139.805890819429,139.933281116606,138.130332473415,242.158987163663,2682.03079112787,3470.20325830207,56.4714352516329,66.9535797374139,subj3,5-1,0,C,F,V,U,J,NA
4,ə̝,0.0853234927974528,0.894427611315778,89.5313549914097,91.288070386351,87.6919464991109,277.130359142737,2417.47409913335,3083.80107903758,61.5315205447607,62.6054019953608,subj3,5-1,3,F,NA,NA,NA,NA,NA
1,d,0.166744552342079,0.53451819489669,110.992210434496,116.884025768259,89.6645426735995,169.549338257573,1653.1473529312,2741.58358598194,60.4477683679939,67.4615066853341,subj3,5-2,0,C,P,D,V,-,NA
2,ʊ,0.0924507314847038,0.664115836810082,98.5678283401428,111.810883239866,92.6046167769309,254.625933310545,947.274642712715,2891.49174320846,69.8289086562356,70.7342759269144,subj3,5-2,2,R,NA,NA,NA,NA,NA
3,xʲ,0.178424023183855,0.799553214144361,-1,92.6220142583838,89.7551993613513,1175.47119849592,3083.30863954549,3802.25430195974,57.0243977130539,65.3490162479319,subj3,5-2,0,C,F,V,U,J,NA
4,i,0.172637864093173,0.975084157782876,144.244406308296,154.089552080636,95.0809674833715,322.652709143589,2449.22850280721,3282.46396191207,72.3187832502405,76.3173165549855,subj3,5-2,1,S,NA,NA,NA,NA,NA
1,p,0.0167492135667793,0.368260235849775,-1,-1,-1,602.323324995512,1121.59148235127,2357.71266708177,69.0200887437703,71.3364436419689,subj3,6-1,0,C,P,B,U,-,NA
2,o,0.255948919817347,0.504609302541838,110.223676540601,122.298909994445,97.7771345624566,482.898582690015,542.018349261998,2476.09461559583,80.7769691581748,83.3682660208846,subj3,6-1,1,S,NA,NA,NA,NA,NA
3,r,0.12143179835915,0.693299661630087,95.4335251507041,107.407854503413,88.5657165708696,414.025978367592,1062.06755420718,2395.09895108155,68.8197841312539,76.0035686155558,subj3,6-1,0,C,R,A,V,-,NA
4,ə,0.0842694807578587,0.796150301188591,103.349083430281,103.884548096915,91.2755818947616,714.248885407372,1395.19884194126,1983.31958453628,58.8583516973899,63.4983869207583,subj3,6-1,3,F,NA,NA,NA,NA,NA
1,p,0.0213038752162973,0.363891416142625,-1,-1,-1,749.696997454598,864.279268735076,2551.40652873418,65.6168453845411,68.9715916705737,subj3,6-2,0,C,P,B,U,-,NA
2,ɐ,0.0874818705690504,0.418284289035299,130.516120827607,134.330219488153,96.6252929502844,691.610788620071,1121.68062581731,2200.18879158372,72.416252598389,73.5626147070494,subj3,6-2,2,R,NA,NA,NA,NA,NA
3,r,0.128729799179328,0.526390123909488,94.8543371343714,123.34250922117,91.7739651450267,421.310029916575,1370.65428645421,2540.1691818675,67.8088923232052,78.0380635709432,subj3,6-2,0,C,R,A,V,-,NA
4,a,0.1291830731201,0.655346560059203,139.962101845511,144.317961582706,124.104214918449,778.926021668628,1239.68810523539,2153.68597941841,82.1105360349472,83.1865471600713,subj3,6-2,1,S,NA,NA,NA,NA,NA
1,vʲ,0.207325809639723,0.438660158722896,88.9996709461281,93.3159651366556,81.3973262892135,179.50030821821,2058.35884661986,2830.83841120978,62.8460346350619,66.5658880354374,subj3,7-1,0,C,F,L,V,J,NA
2,i,0.156433718128934,0.620539922607224,90.5963141509824,94.7970213901681,81.2613201861789,279.304883581395,2449.9841717779,3332.75217842596,63.4027404611587,63.9851678687519,subj3,7-1,1,S,NA,NA,NA,NA,NA
3,s,0.113893604297554,0.755703583820468,-1,94.8424337577389,93.4536760448901,864.661404628443,2287.61724512867,3652.68678179513,63.3624990220569,64.0655624311504,subj3,7-1,0,C,F,D,U,-,NA
4,c,0.131725935460663,0.878513353699576,-1,-1,-1,1630.98956251608,2747.99852196122,4008.7178648883,47.6719570036201,57.896291682449,subj3,7-1,0,C,P,V,U,J,NA
5,ə̝,0.104902321601912,0.996827482230864,102.433350945259,139.68888473361,89.0898258282362,292.407711556141,2246.38998837417,2623.43051955819,64.118607932387,65.8518492691791,subj3,7-1,3,F,NA,NA,NA,NA,NA
1,vʲ,0.133955536788029,0.402276086295665,92.0829728213951,100.810190119955,90.6175540152913,272.520437663384,1779.83450620186,2564.73733729199,64.9293629503191,66.9242952333974,subj3,7-2,0,C,F,L,V,J,NA
2,ɪ,0.0731037870703663,0.505805748224863,97.3866259810751,100.234750208104,92.6532352696874,294.347079793193,2361.80599681191,2773.88685287269,69.5980600890009,70.1077135026747,subj3,7-2,2,R,NA,NA,NA,NA,NA
3,s,0.125747827064471,0.605231555292281,-1,92.6449484327226,92.6050215516319,1603.02085993683,2842.24565552295,4526.08577898042,64.4439333596958,65.7051774896633,subj3,7-2,0,C,F,D,U,-,NA
4,c,0.159672600553087,0.74794176910106,-1,-1,-1,1245.20624011059,2406.63583514381,3738.66007511016,49.1631720675838,61.7839239934271,subj3,7-2,0,C,P,V,U,J,NA
5,i,0.134285093246811,0.89492061600101,147.415252029912,155.655731020868,133.634458316722,306.264441792281,2479.29391002002,3326.50780330185,70.6498720681297,74.3043406046448,subj3,7-2,1,S,NA,NA,NA,NA,NA
1,o,0.176312338554937,0.47705066104923,102.049859815404,119.120990626815,98.9966451566693,420.417409998399,590.924467648015,2329.375688759,77.6931090131141,82.088525801825,subj3,8-1,1,S,NA,NA,NA,NA,NA
2,r,0.132451387338069,0.631432523995733,117.318668101964,122.711434872374,96.3181198048965,413.808932535869,1070.37943889182,2541.35471944224,70.933147169263,79.0505530136585,subj3,8-1,0,C,R,A,V,-,NA
3,ɡ,0.089893236652394,0.742604835990964,91.5681657112895,96.3872629451585,88.2619816020982,263.649705568136,1536.12787813757,2864.29612766626,62.9407748668865,67.3515799538236,subj3,8-1,0,C,P,V,V,-,NA
4,ə,0.0464665522792569,0.81078473045679,88.4332477518558,93.0191042162923,87.9130603731212,461.381768976214,1390.30451484191,2453.96930781101,68.376349283977,68.6831590035161,subj3,8-1,3,T,NA,NA,NA,NA,NA
5,n,0.0629686923410488,0.865502352766943,89.6785304012803,90.7975992929085,87.6115143689153,305.655398446332,1284.42115380907,2436.21270853306,62.4256032024672,65.9219869141932,subj3,8-1,0,C,N,D,V,-,NA
1,ɐ,0.106879098095779,0.765118385939998,96.3595444901188,99.4576279943956,94.4572886823204,714.096756231999,1296.61440029746,2314.51491926615,70.0532205237538,71.1679675665373,subj3,8-2,2,I,NA,NA,NA,NA,NA
2,r,0.0606761546481247,0.84889601231195,92.5379318270867,96.8674882867993,90.0289559041184,429.288735385813,1323.32654625293,2624.46144997633,68.5346382684166,70.8948060558009,subj3,8-2,0,C,R,A,V,-,NA
3,ɡ,0.14027881625071,0.949373497761368,-1,122.240491699531,86.8301525869119,295.462922808994,1662.91270552996,2622.16230598865,60.9070678486015,77.1486815567722,subj3,8-2,0,C,P,V,V,-,NA
4,a,0.126362267019489,1.08269403939647,142.370040843138,147.333187119941,118.889516520383,744.054125756958,1255.61135706492,2347.24721241535,80.1473647160221,82.4371871094099,subj3,8-2,1,S,NA,NA,NA,NA,NA
5,n,0.126918928988738,1.20933463740058,92.4049890755139,118.699114498156,88.3477156511103,262.884386365199,1448.0663606365,2672.06484285633,67.3674192113518,71.2977817723878,subj3,8-2,0,C,N,D,V,-,NA
1,ʐ,0.189031691354439,0.456088575972666,97.736572342628,100.59284994444,86.4657239404162,1732.63599387923,3330.90727826743,3781.48248530816,65.135970836566,69.3550144645584,subj3,9-1,0,C,F,R,V,-,NA
2,a,0.144079033044542,0.622643938172156,82.6947213758228,86.5198751758707,81.6930517533964,820.92517607211,1467.56359346497,2207.32578077323,74.8493580170684,75.5336858716205,subj3,9-1,1,S,NA,NA,NA,NA,NA
3,r,0.0950921618093976,0.742229535599126,86.5267304327103,87.4042299289997,85.4761308299836,498.356720350718,1303.00174076378,2538.01489197284,62.2519848672241,69.1717954012784,subj3,9-1,0,C,R,A,V,-,NA
